Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Department_CS,Department_Engineering,Department_Mathematics
S1207,0,20,94.71,95.31,57.54,70.98,63.19,88.7,81.72,74.5985,2,7.2,0,1,3,0,10,4.9,1,0,0
S1208,0,23,53.51,69.97,42.74,80.7,99.28,8.5,52.26,59.3165,4,26.5,1,1,1,2,1,5,0,1,0
S1209,1,24,99.02,82.54,86.88,50.41,52.76,57.4,57.1,66.9385,3,14.9,1,0,0,1,10,7,0,1,0
S1210,1,18,80.81,53.13,42.36,85.97,67.93,96,79.47,66.889,3,8.3,1,1,2,2,3,5.1,0,1,0
S1211,0,21,59.17,85.66,58.5,77.94,64.88,74.7,72.97,71.279,2,21.2,1,1,0,0,2,5.1,0,1,0
S1212,0,19,83.95,83.26,74.4,74.24,69.33,49.2,61.34,70.02,2,27.2,0,0,1,0,4,6.7,0,0,0
S1213,1,21,88.17,94.24,64.57,71.17,95.89,24.1,62.04,70.36,2,26.5,1,1,0,0,7,5.2,1,0,0
S1214,1,21,71.47,42.03,56.94,75.97,68.4,27.9,81.58,64.644,3,18.9,0,1,1,0,1,4.6,0,1,0
S1215,0,22,93.08,66.85,56.51,58.09,95.85,73.6,52.95,62.0185,3,7.2,1,0,1,1,7,6,0,0,1
S1216,0,20,57.54,80.75,87.87,55.44,71.17,78.1,71.71,74.931,2,22.4,0,0,0,2,6,4.3,1,0,0
S1217,0,22,63.94,45.71,98.44,64.48,92.74,52.9,76.16,75.9055,2,20.2,1,0,3,2,4,8.5,0,0,1
S1218,1,23,54.67,64.64,60.88,85.48,76.09,12.1,65.41,65.575,3,10.3,1,0,3,2,9,6.3,1,0,0
S1219,0,19,60.54,96.53,42.35,79.41,65.57,93.4,91.03,75.5145,2,27.5,0,0,0,1,7,4.1,1,0,0
S1220,1,23,61.94,66.16,42.19,74.01,72.47,84.5,52.84,58.897,4,7.2,1,0,1,2,10,5.1,1,0,0
S1221,1,18,95.88,99.12,85.55,78.58,71.22,14.1,93.29,83.8565,1,14.3,1,0,0,2,10,8.8,0,0,1
S1222,1,19,53.91,43.41,73.14,77.96,63,5.7,86.16,68.9235,3,7.4,0,1,3,1,5,6.5,0,1,0
S1223,0,22,71.37,83.07,87.02,65.35,64.48,53.6,72.31,74.839,2,27.8,1,0,2,0,2,5.8,0,1,0
S1224,0,24,76.62,74.86,81.85,54.87,59.32,28.4,96.22,76.14,2,5.9,1,0,0,0,1,5.6,0,0,1
S1225,0,24,94.93,70.03,94.45,94.84,66.8,28.3,85.11,81.971,1,15.6,1,0,1,1,2,6.1,0,1,0
S1226,1,22,99.88,98.25,93.15,80,81.22,8.7,96.55,87.547,1,26.5,0,0,2,1,9,5.1,0,0,0
S1227,0,23,87.67,47.78,87.3,84.89,69.33,95.3,73.63,75.5125,2,11.3,0,0,0,0,2,7.7,0,1,0
S1228,1,22,98.54,93.76,68.51,73.2,85.62,83,72.65,76.6785,2,7.6,1,0,0,1,5,6.5,0,0,0
S1229,1,22,89.36,81.47,58.49,87.82,99.35,11.4,76.54,73.483,2,8.2,0,1,2,2,8,7.8,0,0,0
S1230,1,21,98.16,55.54,70.42,79.22,68.86,87.7,53.27,65.071,3,15.1,0,0,1,2,8,5.3,0,0,0
S1231,1,18,85.36,94.1,70.12,52.69,73.13,68.3,95.42,78.9025,2,15.7,0,1,2,1,9,4,0,0,1
S1232,1,24,53.99,65.76,76.62,94.5,58.21,32.5,83.39,75.657,2,23,0,0,0,0,4,8.8,0,1,0
S1233,1,21,70.1,88.85,51.17,65.28,69.61,87.1,80.88,71.492,2,10.9,1,1,3,2,10,6.6,0,1,0
S1234,0,22,82.33,63.33,79.34,56.89,86.34,59.8,96.32,78.388,2,22.5,1,1,3,0,7,4.4,0,0,1
S1235,1,20,67.54,91.06,67.4,54.4,60.87,84.9,99.68,78.905,2,30,0,1,3,2,9,4.5,0,0,1
S1236,0,21,63.67,78.2,77.21,86.02,59.1,46.9,58.17,69.6415,3,26.6,0,0,0,0,7,6.2,0,1,0
S1237,1,22,78.87,48.46,54.38,85.2,68.82,50.1,87.45,69.266,3,20.9,1,1,0,1,1,7.5,0,0,1
S1238,0,24,96.68,78.98,66.06,85.01,90.93,29.1,79,75.3615,2,28.5,0,1,0,2,6,6,0,0,1
S1239,0,22,51.75,51.48,52.61,95.79,81.18,38.8,73.05,67.216,3,29.8,1,0,2,2,2,8.1,0,0,0
S1240,0,18,88.46,64.72,92.52,67.45,97.88,56.8,98.88,85.2475,1,19.3,1,0,0,2,7,5.6,0,0,1
S1241,0,23,86.14,50.22,69.28,78.06,95.23,94.7,92.51,78.573,2,11.8,1,0,3,1,9,4.2,0,0,0
S1242,1,19,98.2,41.32,53.5,80.97,57.56,60,84.84,65.9265,3,27.9,1,1,0,1,7,4,1,0,0
S1243,1,21,96.54,52.71,42.47,98.97,52.13,14.7,69.13,60.0565,3,26.1,1,0,1,0,8,8.3,0,0,0
S1244,1,21,88.11,72.18,80.54,65.62,69.95,0.7,83.3,72.825,2,7.1,1,1,3,0,2,8.9,0,0,0
S1245,1,21,76.02,68.89,52.88,97.82,76.1,85.1,76.58,73.0655,2,28.4,1,1,1,0,10,4.7,0,0,1
S1246,0,22,60.21,70.09,99.37,57.44,75.78,36.4,62.47,72.111,2,14.2,1,0,0,2,5,4.3,0,1,0
S1247,0,18,77.26,54.86,72.02,88.2,56.71,31.5,72.52,68.466,3,13.1,0,0,3,0,10,8.6,1,0,0
S1248,0,22,88.27,81.11,57.34,81.64,56.24,80.1,60.61,66.5595,3,13.6,1,1,0,0,1,4.5,1,0,0
S1249,1,22,94.78,82.26,79.46,90.84,52.34,94.5,75.02,78.295,2,13,0,1,1,2,3,5.1,1,0,0
S1250,0,23,89.49,61.48,56.51,51.43,92.54,74.8,86.01,69.861,3,17.9,0,0,0,0,1,8,0,1,0
S1251,1,20,59.76,92.87,89.22,53.91,97.39,17.4,51.83,70.48,2,19.5,0,1,3,2,2,9,1,0,0
S1252,0,18,79.98,78.64,58.49,53.48,55.78,39.1,88.27,68.4545,3,15.6,0,0,0,2,4,6.4,1,0,0
S1253,0,21,66.61,82.78,99.29,79.65,60.66,75.9,51,74.348,2,15.3,0,0,3,0,6,5.1,0,1,0
S1254,0,19,50.46,56.64,76.31,80.15,54.49,90.7,75.86,72.338,2,23.4,1,1,2,0,1,8.2,1,0,0
S1255,0,21,60.01,40.04,90.66,95.31,93.88,99.9,78.67,80.9515,1,5.1,1,0,0,0,9,6,0,0,1
S1256,0,22,55.66,91.92,44.37,73.38,97.94,51.2,88.06,74.6595,2,28.7,1,1,2,1,1,5.4,0,0,1
S1257,1,18,92.14,89.35,60.9,53.4,63.09,82.3,88.05,73.4765,2,22.9,0,1,1,0,8,6.5,0,0,0
S1258,0,24,62.93,47.39,84.25,60.48,65.18,4.7,70.87,65.257,3,22.7,1,0,0,1,1,8.3,0,0,0
S1259,1,18,64.23,62.45,79.3,50.4,68.13,28.6,53.32,60.9915,3,15.5,0,1,0,2,1,5.2,0,0,0
S1260,1,18,98,79.68,51.65,88.84,75.12,37.2,84.68,72.9665,2,29.1,1,0,1,2,8,6.1,0,0,1
S1261,1,20,68.95,79.13,61.37,90.78,84.12,97.6,75.55,76.786,2,5,0,0,0,0,2,6.2,0,0,1
S1262,1,21,50.48,91.62,55.81,99.9,75.22,0.3,66.65,70.2125,2,6.9,0,0,3,0,1,8.2,0,0,1
S1263,1,20,64.19,48.42,76.8,70.61,97.55,30.8,61.74,66.8715,3,25.1,0,0,2,0,7,7.4,0,0,0
S1264,1,24,55.96,65.8,60.67,50.96,54.99,93,55.99,59.6275,4,23.5,1,0,0,1,1,7.9,0,0,0
S1265,1,24,55.14,45.83,58.54,61.74,89.93,30.7,64.76,60.7265,3,11.8,0,0,3,2,4,7.5,0,0,0
S1266,1,23,53.87,63.38,52.44,79.39,66.72,22.5,72.92,64.1985,3,19.9,1,0,0,1,10,7,0,0,0
S1267,0,19,79.66,40.91,64.54,98.1,68.88,73,73.88,69.6885,3,18.3,1,0,1,0,10,4.7,0,0,0
S1268,0,23,59.47,93.9,51.73,55.18,85.44,74.5,79.14,71.3055,2,18.2,0,0,1,1,9,8.2,0,0,0
S1269,1,22,68.06,71.62,97.75,56.08,96.47,47.2,68.12,76.0355,2,19.9,0,1,0,2,10,7,0,0,1
S1270,1,20,93.1,90.99,49.27,85.09,85.81,94.7,95.99,80.8425,1,29.8,1,0,3,0,3,7.5,0,1,0
S1271,1,20,71.22,43.59,94.8,83.36,88.79,20.3,74.79,75.0735,2,29.7,0,0,0,1,6,7.9,0,1,0
S1272,0,23,95.78,53.65,65.71,62.53,87.54,91.3,71.19,68.5305,3,29.5,1,1,2,2,10,5.6,0,0,0
S1273,0,22,74.9,55.56,62.67,90.66,66.05,75.6,52.41,63.7085,3,18.7,1,1,3,0,9,6.2,0,1,0
S1274,1,18,69.94,63.2,53.88,56.44,87.85,36.8,79.95,66.026,3,13,1,1,1,0,4,6.7,0,1,0
S1275,1,22,87.52,88.17,78.15,96.29,89.23,80.7,80.14,84.2065,1,19,1,0,3,0,3,5.7,0,0,1
S1276,0,21,53.66,63.19,81.13,60.05,76.67,13.3,79.16,70.8485,2,20.6,0,0,2,0,5,5.3,0,0,0
S1277,0,23,54.47,52.28,68.05,54.07,76.84,13.1,94.38,69.618,3,12.8,0,1,3,1,7,7.9,0,0,0
S1278,1,22,82.6,43.9,43.34,66.98,87.99,93,88.15,67.361,3,20.8,1,0,0,1,5,7.8,0,1,0
S1279,1,18,74.35,44.77,95.11,59.39,90.85,9.5,93.37,76.9725,2,20.5,0,1,2,0,4,8.2,0,0,0
S1280,1,22,89.52,85.6,98.82,76.35,66.86,0.4,52.97,71.5945,2,27.6,0,1,0,0,1,7.5,0,0,0
S1281,1,20,95.81,66.69,65.86,84.34,90.08,38.9,65.91,69.8455,3,10.9,0,0,1,1,6,5.6,0,0,0
S1282,0,19,69.42,83.57,76.82,74.55,90.71,10.4,65.94,72.296,2,22.4,1,1,3,1,4,5.6,0,0,0
S1283,0,20,79.82,80.94,67.02,83.03,61.71,86.3,82.85,76.6915,2,16.3,1,0,2,0,6,6.6,0,1,0
S1284,1,24,75.03,48.12,59.31,68.25,85.85,92.3,72.43,67.212,3,8.2,1,0,0,0,6,8.2,1,0,0
S1285,1,19,99.08,48.57,44.64,51.4,59.33,48.2,88.87,61.1595,3,12.9,1,0,0,1,4,5.7,0,1,0
S1286,1,24,91.55,85.32,67.36,98.7,54.65,42.5,69.22,72.799,2,6.4,0,1,0,1,8,7.8,0,0,1
S1287,0,22,95.59,83.28,89.1,90.97,78.73,53.9,61.08,77.3045,2,13,1,0,1,1,4,5.5,1,0,0
S1288,1,21,62.72,62.68,41.02,53.67,95.43,22.6,64.55,57.7455,4,6.7,1,0,0,1,5,5.7,1,0,0
S1289,1,22,88.63,44.65,74.93,72.46,51.77,29.8,59.12,60.702,3,28.1,0,0,1,0,5,7.8,1,0,0
S1290,1,18,63.27,40.73,92.85,81.75,91.33,10.1,59.89,69.1895,3,7.5,1,1,2,1,2,7.4,0,1,0
S1291,0,22,60.44,57.29,53.05,59.53,75.32,44.6,60.84,58.7995,4,25.4,1,1,3,0,8,5,0,0,1
S1292,1,19,97.21,40.55,51,78.9,93.04,61.2,50.8,58.2715,4,27.7,1,1,0,1,8,8.1,0,1,0
S1293,0,20,50.97,53.8,86.34,76.68,92.17,93,85.8,80.764,1,16.7,1,1,0,1,10,7.9,0,0,1
S1294,1,21,98.27,65.17,55.31,60.41,93.76,73.9,69.98,66.7295,3,6.3,1,1,3,2,8,8,0,1,0
S1295,1,24,57.46,47.28,51.52,57.06,88.44,72.3,51.13,56.329,4,19.9,0,1,0,2,1,6.4,0,1,0
S1296,1,22,90.97,46.26,62.68,87.95,92.15,30.8,68.5,67.1065,3,10.9,0,1,0,2,7,5.6,0,1,0
S1297,0,22,63.8,93.79,63.55,66.13,58.8,88.8,95.27,78.7765,2,9.4,1,0,0,1,3,8.2,1,0,0
S1298,1,20,67.54,75.13,92.45,62.2,65.19,94.7,75.56,77.634,2,19.2,0,1,0,2,1,6.9,0,1,0
S1299,1,21,60.84,96.07,77.11,86.89,62.12,93.2,99.34,87.3955,1,13.9,0,1,3,2,5,8.7,0,0,1
S1300,0,23,79.28,60.75,64.36,86.8,87.12,3.9,77,70.2295,2,23.3,0,1,2,0,4,5.3,0,0,1
S1301,0,24,67.4,80.63,72.06,63.82,57.68,60.4,98.14,77.9125,2,19.8,1,1,0,2,7,8.9,0,0,1
S1302,0,22,82.87,52.28,97.24,93.63,59.11,64.3,60.09,73.3495,2,25.7,0,0,2,2,1,5.9,1,0,0
S1303,1,22,50.78,77.1,46.79,84.41,93.95,29.5,64.5,66.144,3,6.5,0,1,1,0,1,5.9,0,1,0
S1304,0,23,53.22,47.78,52.46,67.29,85.29,99.2,85,69.3645,3,10.9,0,0,3,1,8,5.2,0,1,0
S1305,1,24,54.98,40.12,97.75,71.37,93.77,29.1,99.34,81.795,1,19.2,0,1,0,2,4,8.8,0,0,0
S1306,0,19,70.95,95.89,97.44,86.34,56.97,21.7,91.26,85.8545,1,27,1,1,3,0,9,4.2,1,0,0
S1307,0,19,90.74,73.29,50.63,60.58,69.95,48.4,77.69,65.46,3,25.3,1,0,2,0,10,6.4,0,0,1
S1308,0,18,94.41,95.62,48.71,73.44,64.16,32.3,54.26,61.8455,3,22,0,1,2,2,10,5.8,0,0,1
S1309,1,20,62.24,60.03,65.27,82.68,50.48,92.4,68.22,67.858,3,19.4,0,1,3,0,5,4.8,0,1,0
S1310,1,21,78.72,59.67,42.98,76.97,64.23,44,54.32,56.16,4,20.8,1,1,3,2,6,7.6,0,0,1
S1311,1,22,88.42,64.04,79.29,80.42,68.98,41,65.56,70.1075,2,10.3,1,0,2,1,2,8.5,0,1,0
S1312,1,24,64.44,82.36,44.65,77.31,54.61,62.6,62.94,62.586,3,19.9,0,1,3,2,3,5.2,0,1,0
S1313,1,22,70.45,73.95,43.48,59.96,78.32,8.1,69.43,60.0225,3,17.3,0,0,2,1,7,6.5,0,0,0
S1314,1,18,76.2,95.52,69.11,70.51,69.16,75.7,91.86,80.441,1,14.6,0,1,1,0,7,6.9,1,0,0
S1315,1,24,56.74,41.53,97.47,76.6,52.32,76.8,57.52,68.415,3,27.2,0,0,2,0,6,6,0,1,0
S1316,1,24,51.3,82.49,65.61,89,85.2,47.4,65.3,72.606,2,25.7,0,1,0,1,4,8.6,0,1,0
S1317,1,22,57.64,59.82,61.39,82.7,86.46,95.6,63.06,69.0695,3,6.9,1,1,2,2,10,6.3,0,1,0
S1318,0,20,81.34,50.81,99.88,71.33,91.72,57.9,64.81,74.801,2,29.6,1,0,1,2,4,8.9,0,0,0
S1319,0,18,53.68,70.62,71.92,98.72,74.28,69.5,68.03,74.693,2,10.7,0,0,2,2,8,5.5,0,1,0
S1320,1,20,59.48,70.3,62.51,55.39,98.43,92.4,62.22,67.61,3,10.4,0,1,3,0,9,4.4,1,0,0
S1321,1,18,66.89,48.22,63.15,60.34,95.7,66.6,97.13,74.1105,2,28.6,1,1,1,0,8,6.9,1,0,0
S1322,1,22,53.89,52.11,51.7,67.07,77.57,43.2,71.01,62.022,3,16.1,0,0,0,1,8,8.1,0,0,1
S1323,1,18,59.58,64.49,70.73,61.43,72.25,2.5,55.71,60.6335,3,25.1,1,0,2,2,5,5.9,1,0,0
S1324,0,19,95.56,64.53,66.33,81.27,50.15,72.8,73.38,69.1215,3,12.2,0,1,3,0,2,4.9,0,0,1
S1325,0,24,50.96,59.05,56.25,51.98,85.55,96.5,59.22,61.863,3,26.8,0,1,0,0,10,7.7,1,0,0
S1326,1,21,82.67,48.91,49.63,58.87,78.25,47,60.81,56.9925,4,25.8,1,0,0,0,2,5.4,0,0,1
S1327,0,22,69.22,40.26,58.67,64.67,96.88,34,64.25,61.07,3,18,1,1,0,1,2,7.8,0,1,0
S1328,0,23,83.63,98.21,70.52,84.17,79.71,51.9,56.24,72.425,2,22.6,0,0,0,0,6,5.3,0,0,0
S1329,1,21,79.43,96.61,43.5,93.79,99.64,72.8,86.06,78.857,2,29.1,1,1,3,1,10,6.8,0,0,0
S1330,1,22,61.17,69.02,49.22,89.92,92.69,0.1,89.6,72.3,2,16.3,1,1,0,1,5,8.4,0,0,0
S1331,1,21,92.36,99.7,96.86,59.1,97.68,88.7,69.71,83.151,1,17.4,1,1,3,1,4,5,0,1,0
S1332,1,19,74.6,80.42,72.57,78.27,66.38,88.6,84.45,78.349,2,23.1,0,1,3,2,4,8.1,0,0,0
S1333,0,21,91.13,44.13,43.81,51.5,57.47,54.1,69.45,54.584,4,14.7,0,1,1,2,8,5.3,1,0,0
S1334,1,18,70.3,47.06,81.59,65.53,89.84,12.2,58.2,64.34,3,29,1,0,0,0,10,7.3,0,0,1
S1335,0,21,99.23,94.97,43.71,90.3,89.31,67.2,69.86,71.967,2,6,0,0,2,2,2,5.2,0,1,0
S1336,1,22,88.52,77.8,84.33,72.83,60.57,13.8,77.85,73.779,2,15.1,1,0,1,2,5,4.6,0,0,0
S1337,0,23,98.3,90.59,85,57.5,88.24,50.8,52.05,70.4425,2,22.8,1,1,2,0,7,7.3,1,0,0
S1338,1,23,75.72,93.9,79.06,71.93,79.1,9.4,82.72,77.8355,2,15.7,1,0,0,1,7,7,1,0,0
S1339,1,20,73.68,66.88,83.93,59.9,55.48,58.9,87.13,74.6315,2,11.5,1,1,3,1,8,6,0,1,0
S1340,0,24,87.77,42.91,45.28,69.66,75.09,31.8,93,65.2045,3,15.3,1,1,1,0,3,4.2,0,1,0
S1341,0,21,94.01,51.3,83.61,74.39,96.56,83.1,55.14,70.109,2,27,0,1,0,0,2,6.4,0,0,0
S1342,0,23,98.21,43.99,48.2,67.48,75.32,80,50,55.3025,4,18.7,0,1,3,2,8,4.7,0,0,1
S1343,1,21,66.23,51.32,60.37,96.85,89.43,99.8,53.66,67.349,3,13.4,0,0,0,1,9,5.8,0,0,0
S1344,0,24,89.94,64.63,96.56,78.13,51.45,25.8,96.21,80.852,1,21.8,0,1,3,2,1,6.9,0,0,0
S1345,0,23,60.53,47.09,70.17,92.14,86.4,6.2,88.28,73.861,2,20.3,1,1,3,1,9,8.7,0,1,0
S1346,0,24,77.28,50,98.05,88.04,97.34,44.3,91.77,84.6985,1,19,0,0,0,1,8,6.6,0,0,0
S1347,0,21,58.99,66.75,45.34,83.06,74.98,8.3,75.85,64.4745,3,14.8,1,1,1,2,7,5,0,0,0
S1348,0,22,67.37,60.41,68.65,74.84,66.89,17.8,76.34,67.931,3,6.8,1,0,2,1,8,8.7,0,0,1
S1349,0,21,96.57,68.06,43.74,50.11,82.33,59.7,64.93,59.3575,4,20.5,1,0,0,1,3,4.1,1,0,0
S1350,0,24,57.3,65.75,77.81,80.67,95.81,59.2,92.14,81.5985,1,15.5,0,0,2,1,2,7.2,1,0,0
S1351,0,22,81.62,78.67,44.72,67.8,58.84,4.3,91.49,66.6965,3,15.7,0,0,3,2,4,5.3,0,0,1
S1352,0,22,79.65,96.23,50.52,55.89,70.18,44.3,69.61,65.564,3,10.9,1,1,0,2,7,7.8,1,0,0
S1353,1,20,56.04,46.47,55.53,72.23,57.81,53,66.46,60.0565,3,11.2,0,0,2,0,2,5.7,0,0,0
S1354,1,23,66.3,45.96,84.92,86.78,74.83,26.8,86.92,76.04,2,24.7,0,1,0,1,7,6.1,0,0,1
S1355,0,18,78.15,91.17,49.84,98.08,77.02,87.2,51.31,68.3025,3,17,1,1,2,1,7,7.9,0,0,1
S1356,1,22,59.36,70.38,90.8,68.71,97.21,16.1,93,81.9895,1,7.7,0,0,0,1,10,8.5,0,1,0
S1357,1,24,90.03,85.98,47.91,77.14,70.63,25.4,72.31,66.4715,3,6.1,0,1,0,2,9,4.9,1,0,0
S1358,0,23,98.61,52.93,42.11,92.56,78.35,15.7,72.07,62.592,3,10.6,0,1,2,1,3,5.5,0,1,0
S1359,0,19,60.74,89.73,63.7,66.7,94.26,11.7,83.45,74.4355,2,17.2,1,0,0,2,9,4,0,0,0
S1360,0,21,59.35,95.43,98.77,57.11,66.07,87.9,82.29,83.2625,1,20.4,1,0,0,2,7,8.3,0,0,1
S1361,0,24,72.75,78.13,46.62,64.09,83.71,27.8,63.3,61.739,3,8.6,0,1,0,2,8,8.7,0,0,0
S1362,0,19,87.39,46.35,46.1,94.96,87.86,72.3,97.16,74.2705,2,15.8,0,0,2,2,3,5.4,1,0,0
S1363,0,24,64.08,93.72,85.07,57.97,66.53,42.8,99.32,82.61,1,6.8,0,1,2,0,5,5.9,0,1,0
S1364,1,21,50.99,87.55,58.73,66.46,58.22,63.6,76.3,69.676,3,5.9,0,0,1,2,7,6.1,1,0,0
S1365,0,20,77.06,85.05,83.04,73.23,75.15,92.8,78.07,80.078,1,26.6,0,0,0,0,8,6,0,0,0
S1366,1,24,97.83,42.2,52,92.36,67.84,84.5,77.72,67.509,3,21.5,0,1,2,2,6,6,0,1,0
S1367,0,22,69.56,87.94,67.6,96.89,63.32,6.9,74.29,73.5885,2,24.5,1,1,3,2,6,6.4,1,0,0
S1368,0,18,71.01,48.28,55.92,71.29,98.67,84.5,97.26,75.1855,2,9.5,0,1,1,1,5,4.8,0,0,0
S1369,1,22,98.45,53.34,67.09,96.6,75.11,45.2,62.24,67.7065,3,13.1,1,0,2,2,4,4.3,1,0,0
S1370,0,21,84.73,74.63,86.15,58.07,92.82,35,55.4,69.0945,3,16.1,0,0,0,1,7,7.6,0,0,1
S1371,0,24,85.96,55.9,85.72,57.84,59.77,67.2,96.48,76.772,2,21.5,1,1,3,2,10,8.2,0,1,0
S1372,1,18,78.14,79.68,70.95,97.46,96.97,95,60.65,76.9505,2,18.4,1,0,2,0,5,8.1,0,1,0
S1373,0,22,98.73,76.48,95.7,75.48,89.72,9.4,87.46,82.399,1,18.8,1,1,0,0,8,7.1,0,1,0
S1374,1,18,84.44,46.49,55.83,59.3,90.43,76.8,60.19,60.766,3,8.9,0,0,0,0,1,8.8,0,0,1
S1375,0,21,94.75,79.36,54.42,74.4,69.49,20.4,98.01,74.041,2,16.9,1,1,3,2,8,4,0,1,0
S1376,0,20,84.97,95.44,76.83,89.16,74.28,38,89.56,83.0935,1,25.6,1,1,3,1,5,5.6,0,0,1
S1377,1,20,86.76,49.67,77.28,91.35,79.67,87.4,95.94,81.592,1,17.7,1,0,3,2,4,5.6,0,1,0
S1378,0,24,64.52,75.82,42.79,93.2,89.49,54.6,97.55,76.9945,2,10,1,0,3,1,6,5.7,1,0,0
S1379,1,22,65.17,60.51,76.47,78.48,92.45,6.7,54.22,65.812,3,15.3,0,0,0,0,7,8,1,0,0
S1380,1,19,89.15,67.58,62.47,93.35,53.9,50.8,71.67,69.188,3,23.9,1,1,0,1,3,5.8,1,0,0
S1381,1,21,64.84,57.22,84.85,75.5,95.2,79,82.41,79.3135,2,8.4,1,1,2,0,4,6.6,1,0,0
S1382,0,22,78.14,61.25,88.49,80.35,96.87,52.9,90.12,82.7305,1,19.5,1,0,2,1,7,7.1,0,0,1
S1383,0,22,62.47,41.73,73.13,87.94,79.64,16.7,62.07,65.153,3,29.1,1,1,0,1,7,8.2,0,0,0
S1384,1,20,90.85,98.89,40.1,71.27,59.34,44.5,95.73,72.427,2,14.5,1,1,2,1,3,7.1,0,0,0
S1385,0,24,55.53,77.49,78.18,53.68,90.92,92.4,61.05,71.2475,2,6.1,0,0,0,0,9,5.9,1,0,0
S1386,0,18,91.47,70.04,84.93,67.51,77.43,65.8,93.31,80.891,1,20.8,1,0,1,0,3,7.5,0,0,0
S1387,0,21,80.14,63.02,54.94,81.2,90.86,73,75.64,70.796,2,6.2,0,0,0,0,8,6.6,0,0,0
S1388,1,18,59.35,72.36,67.88,59.62,90.74,78.6,75.77,72.502,2,9.8,0,1,2,0,8,6.6,0,1,0
S1389,0,23,77.1,62.81,97.94,57.42,54.34,9.1,68.7,69.0185,3,6.2,1,1,1,1,3,5.7,0,0,1
S1390,1,23,64.12,61.59,57.89,64.65,80.35,58.2,55.18,60.9075,3,9.3,0,1,2,0,7,4,1,0,0
S1391,0,21,66.17,67.84,53.39,51.61,74.16,37.6,67.35,60.766,3,26.4,0,1,0,2,3,5.8,0,0,0
S1392,0,24,67.58,56.56,52.65,87.17,97.31,13.9,71.34,66.55,3,23.4,1,1,2,1,2,5.5,0,0,0
S1393,1,19,53.17,50.8,73.53,62.94,64.83,20.3,73.95,65.1265,3,13.5,1,0,1,2,7,4.5,1,0,0
S1394,0,23,99.3,73.4,96.99,56.21,60.3,78.1,86.95,79.709,2,27.4,1,1,0,0,8,5,0,1,0
S1395,1,20,51.58,90.57,76.52,84.96,94.85,16.1,67.6,76.0295,2,21.6,0,1,2,1,9,8.9,1,0,0
S1396,0,19,83.12,49.17,58.2,92.15,57.44,31.2,70.33,64.151,3,16.2,1,0,0,0,1,5.4,0,1,0
S1397,1,22,68.56,41.96,78.31,50.99,84.33,28.5,95.3,71.968,2,6.7,0,1,2,1,9,6.6,0,0,0
S1398,0,23,82.3,54.81,77.49,61.68,65,4.9,87.63,69.88,3,23.3,1,1,3,1,2,6.7,0,0,1
S1399,0,20,67.81,98.78,75.82,97.26,78.39,46.2,51.14,73.852,2,14.4,1,0,2,0,3,6.8,0,1,0
S1400,0,22,83.69,89.73,49.57,69.26,80.81,76.6,90.6,75.332,2,12.6,0,0,3,0,8,4.2,0,1,0
S1401,1,19,86.46,75.75,78.07,96.93,70.87,2.2,99.5,82.4665,1,12.2,1,1,2,1,2,7.9,1,0,0
S1402,1,21,84.53,95.75,65.81,63.71,98.75,11.3,96.99,79.9085,2,5.2,0,0,2,2,7,7.7,0,0,0
S1403,1,22,55.7,66.72,41.12,60.9,56.59,72,91.8,66.222,3,23.6,0,1,3,1,8,8.9,0,0,1
S1404,0,18,82.84,99,72.39,60.71,69.57,59.4,81.46,76.419,2,8.6,1,0,0,0,10,4.9,1,0,0
S1405,1,21,64,57.78,99.36,54.26,71.52,71.5,63.91,71.546,2,18,0,1,0,0,5,6.8,1,0,0
S1406,1,21,51.44,54.42,60.98,94.82,81.55,23,82.72,71.752,2,5.4,1,0,1,2,3,8,0,0,1
S1407,1,19,70.74,78.28,97.93,98.99,70.36,80.4,84.78,87.563,1,20.7,1,0,2,2,9,4.6,0,0,0
S1408,1,19,71.68,62.69,45.77,97.73,54.85,48,64.08,62.6145,3,14.2,1,1,1,1,8,7.9,0,0,1
S1409,1,20,73.36,77.58,83.95,92.6,97.37,61,62.77,78.1325,2,20.8,0,1,0,1,3,5.3,1,0,0
S1410,1,20,85.24,58.3,46.86,92.34,70.8,9.2,69.85,62.806,3,7.2,0,0,2,2,8,5.4,1,0,0
S1411,1,18,65.44,77.08,56.41,83.05,67.13,20.5,82.06,70.478,2,11.7,0,1,3,1,3,8.7,0,1,0
S1412,1,21,65.76,56.54,74.25,91.31,72.34,77.3,64.65,71.234,2,7.8,1,1,3,0,6,5.6,0,0,1
S1413,1,24,53.03,43.06,75.57,60.42,60.83,22.4,77.78,64.9515,3,21.2,1,1,2,1,1,6.9,0,0,1
S1414,1,18,84.34,94.73,86.51,69.4,55.01,9.3,94.96,80.701,1,7.7,1,0,3,1,4,6.2,0,0,1
S1415,0,18,78.39,92.99,76.92,82.04,57.43,59.7,64.76,73.6405,2,20.4,0,1,0,2,8,4.4,1,0,0
S1416,0,24,67.47,98.25,75.62,93.74,58.33,54.8,98.3,85.7665,1,8.4,0,0,0,0,6,8.8,0,0,0
